ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
gene1586	NA	270	0	8.42206	0	0	10.824	0	0	0
gene1587	NA	339	0	17.2139	65.2781	0	20.8661	20.346	182.816	63.3548
gene1588	NA	207	0	0	0	0	583.809	0	0	0
gene1589	NA	171	0	0.96254	0	0	4.06311	0	0	0
gene1590	NA	207	0	0.795142	0	0	0	0	0	0
gene1591	NA	246	0	5.85426	0	0	0	2.04542	0	0
gene1592	NA	294	0	2.16243	0	0	3.93917	0	0	0
gene1593	NA	537	0	1.54735	0	0	3.14679	0	0	0
gene1594	NA	237	0	17.2212	0	0	33.414	0	0	0
gene1595	NA	330	0	7.3404	0	0	2.79729	0	0	0
gene1596	NA	276	0	11.3288	0	0	9.8987	1.82309	0	0
gene1597	NA	180	0	3.65765	0	0	3.85995	0	0	0
gene1598	NA	237	38.6751	86.1061	7.00954	0	33.414	4.24619	8.4392	3.83748
gene1599	NA	162	0	2.03203	0	0	0	0	0	0
gene1600	NA	159	0	1.03518	5.22409	0	2.18488	0	0	0
gene1601	NA	369	374.962	13.0704	913.785	500.923	31.9317	44.326	96.3789	425.679
gene1602	NA	126	0	7.83782	26.3692	62.6269	11.0284	0	47.6212	43.3087
gene1603	NA	408	0	17.3152	0	0	6.87265	0	0	0
gene1604	NA	171	0	1.92508	0	0	0	0	0	0
gene1605	NA	252	0	48.2465	0	0	45.126	3.99344	0	0
gene1606	NA	399	0	9.08782	0	0	7.19282	0	0	0
gene1607	NA	105	19.399	4.62019	15.8215	0	12.3086	0	0	0
gene1608	NA	282	0	15.403	0	0	18.2384	0	0	0
gene1609	NA	156	0	2.11018	0	0	8.90758	0	0	0
gene1610	NA	237	0	51.6636	0	0	0	4.24619	0	0
gene1611	NA	534	19.0461	112.466	0	0	317.556	8.23318	0	0
gene1612	NA	234	0	0	0	8.43055	73.9399	0	0	0
gene1613	NA	213	0	4.63646	0	0	0	0	0	0
gene1614	NA	276	0	5.66441	0	0	9.8987	0	0	0
gene1615	NA	165	0	5.98525	0	0	0	0	0	0
gene1616	NA	270	0	12.6331	0	0	0	0	0	0
gene1617	NA	99	0	6.65027	8.39021	0	10.5271	0	10.1015	0
gene1618	NA	249	0	42.3186	0	0	40.217	0	0	0
gene1619	NA	252	40.4145	212.285	105.477	109.597	105.294	7.98689	63.4949	86.6173
gene1620	NA	195	0	1.68815	0	0	7.12606	0	0	0
gene1621	NA	522	20.1782	5.41223	0	0	10.9869	4.32909	0	17.997
gene1622	NA	414	0	6.71419	0	0	13.3492	0	0	0
gene1623	NA	210	0	3.13513	0	0	331.635	0	0	0
gene1624	NA	144	0	2.28603	0	0	14.4748	0	0	0
gene1625	NA	192	10.6088	1.71452	0	0	28.9496	5.2414	0	9.47377
gene1626	NA	153	0	10.7578	0	0	4.54112	0	0	11.8887
gene1627	NA	126	48.4974	78.3782	145.031	46.9702	137.855	47.9213	79.3686	259.852
gene1628	NA	168	0	13.7162	0	0	24.814	0	0	10.8272
gene1629	NA	273	14.9223	107.509	6.08521	0	93.0661	0	0	0
gene1630	NA	105	58.1969	6.27026	31.6431	37.5762	19.8512	28.7528	19.0485	34.6469
gene1631	NA	192	0	3.42905	0	0	14.4748	0	0	0
gene1632	NA	198	28.146	32.3548	8.39021	9.96337	60.2626	25.4128	20.1431	9.77359e-07
gene1633	NA	111	0	0	0	0	0	0	0	0
gene1634	NA	276	0	22.6576	0	0	9.8987	0	0	0
gene1635	NA	192	0	5.14357	0	0	3.6187	0	62.5028	0
gene1636	NA	198	0	0	0	0	3.50905	0	0	0
gene1637	NA	210	0	0	0	0	497.452	0	0	0
gene1638	NA	222	0	79.9914	0	0	42.9146	0	0	0
gene1639	NA	162	0	2.03203	0	0	4.28883	6.21202	0	0
gene1640	NA	240	0	59.5404	0	0	40.6428	0	0	0
gene1641	NA	231	423.25	1882.47	208.557	1161.44	1572.17	396.44	363.653	220.48
gene1642	NA	327	0	63.3546	123.523	858.003	51.5976	107.454	607.259	764.217
gene1643	NA	303	60.5017	174.04	180.929	39.0643	107.232	1495.14	92.4134	108.057
gene1644	NA	216	9.43005	25.9084	0	9.13309	477.281	0	0	0
gene1645	NA	228	0	488.154	7.28623	8.6524	187.865	0	0	15.9558
gene1646	NA	171	11.9116	5.77524	9.71498	0	12.1893	0	0	0
gene1647	NA	198	0	6.65027	0	0	24.5633	0	0	9.18668
gene1648	NA	201	0	1.63775	0	0	0	0	0	0
gene1649	NA	147	0	2.23938	0	0	4.72647	0	0	0
gene1650	NA	291	0	13.507	0	0	8.15577	0	0	0
gene1651	NA	369	0	10.892	29.9602	0	4.25756	0	0	0
gene1652	NA	309	0	101.161	0	0	0	51.7094	0	0
gene1653	NA	222	0	159.983	0	0	85.8291	4.5331	0	0
gene1654	NA	252	0	57.8958	0	0	60.168	0	0	0
gene1655	NA	282	0	30.8059	0	0	9.11918	0	0	0
gene1656	NA	426	0	18.9811	14.7735	0	15.7771	0	0	0
gene1657	NA	267	0	67.0236	0	0	68.1278	0	0	6.8126
gene1658	NA	177	23.0157	18.5982	0	0	19.6269	11.3712	0	41.1065
gene1659	NA	261	0	22.9052	0	0	12.5891	0	0	0
gene1660	NA	216	0	1.52402	0	0	136.366	0	0	0
gene1661	NA	189	0	19.1591	8.78974	0	29.4091	10.6492	0	0
gene1662	NA	447	0	8.62069	0	0	40.3295	0	0	0
gene1663	NA	240	0	148.851	6.92192	16.4396	223.536	4.19312	0	53.0531
gene1664	NA	273	0	53.7545	0	0	103.407	0	0	0
gene1665	NA	258	0	123.091	0	0	213.003	7.80115	0	0
gene1666	NA	150	27.1585	15.3621	0	0	41.6875	0	0	0
gene1667	NA	294	0	64.873	0	6.71003	102.418	225.558	0	0
gene1668	NA	192	31.8264	126.875	103.829	10.2747	126.655	20.9656	41.6685	75.7901
gene1669	NA	288	0	14.0849	0	0	0	0	0	0
gene1670	NA	255	7.98781	26.6081	0	0	28.2492	0	0	0
gene1671	NA	258	0	16.4121	0	0	26.6254	0	0	0
gene1672	NA	237	0	671.627	0	0	89.104	280.249	0	0
gene1673	NA	225	9.05285	46.2649	7.38338	0	36.2057	0	0	0
gene1674	NA	243	0	39.3213	0	48.7098	18.6822	33.1308	0	0
gene1675	NA	288	0	14.0849	0	0	16.9069	0	0	0
gene1676	NA	234	34.8187	40.8542	0	0	0	0	0	7.77335
gene1677	NA	141	0	2.33467	11.782	13.9911	9.85519	0	0	12.9005
gene1678	NA	231	0	75.2988	0	0	27.5819	4.35648	0	0
gene1679	NA	240	0	44.6553	0	0	40.6428	0	0	0
gene1680	NA	195	10.4456	5.06444	8.51929	0	10.6891	5.16076	0	9.32802
gene1681	NA	255	0	26.6081	0	0	112.997	3.94646	0	0
gene1682	NA	315	206.922	54.2347	47006	507.278	159.078	1067.15	1022.27	519.704
gene1683	NA	201	30.4014	60.5969	256.214	0	31.11	470.63	89.5562	0
gene1684	NA	273	0	5.97273	0	0	72.3847	0	7.32633	0
gene1685	NA	411	1591.14	2205.78	2881.03	3323.3	1909.75	1532.78	7818.77	2135.48
gene1686	cob	1188	1199.29	1539.54	729.516	603.026	1639.02	576.841	3148.68	632.763
gene1687	NA	294	62.3538	151.37	146.914	40.2602	236.35	2932.25	27.2121	68.0565
gene1688	NA	114	35.7349	43.3143	0	51.9144	97.5145	8.82761	0	0
gene1689	NA	231	0	175.697	0	0	110.328	0	0	0
gene1690	NA	222	0	79.9914	7.48316	0	42.9146	0	0	0
gene1691	NA	198	0	6.65027	0	0	7.01809	0	0	0
gene1692	NA	231	0	25.0996	0	0	0	0	0	0
gene1693	NA	165	49.3792	13.9656	0	0	37.8977	6.09908	0	22.048
gene1694	NA	255	47.9268	115.302	0	0	127.121	3.94646	0	14.2664
gene1695	NA	141	0	7.00401	0	0	24.638	0	0	0
gene1696	NA	387	60.9024	36.9841	22.6179	0	107.369	10.3256	0	27.0919
gene1697	NA	192	21.2176	37.7195	8.6524	10.2747	79.6115	15.7242	0	28.4213
gene1698	NA	216	0	18.2883	15.3821	9.13309	681.829	0	0	16.8423
gene1699	NA	258	15.7899	106.679	19.317	22.9389	146.44	0	0	7.05025
gene1700	NA	183	0	7.19538	0	0	3.79667	0	0	9.93969
gene1701	NA	456	269.806	23.5021	81.635	185.574	24.9935	30.2276	0	13.3609
gene1702	NA	297	0	0	0	0	15.2383	0	0	0
gene1703	NA	216	0	3.04804	0	0	136.366	0	0	0
gene1704	NA	264	7.7155	28.5535	6.29266	0	23.88	0	0	6.89001
gene1705	NA	306	53.2521	52.3024	16.2869	148.278	69.3473	0	0	0
gene1706	NA	171	11.9116	5.77524	0	0	4.06311	0	0	0
gene1707	NA	120	16.9741	27.4324	13.8438	49.3187	46.3194	8.38623	250.011	30.3161
gene1708	NA	309	0	10.8386	5.37625	6.3843	26.9325	0	0	0
gene1709	NA	294	0	8.64974	0	0	31.5133	0	0	0
gene1710	NA	231	0	75.2988	0	0	27.5819	0	0	0
gene1711	NA	126	0	5.22522	0	0	0	7.98689	0	0
gene1712	NA	222	9.17519	319.966	0	0	85.8291	0	0	0
gene1713	NA	198	41.1493	8.31284	0	0	10.5271	0	0	0
gene1714	NA	156	91.399	46.424	31.9473	12.6458	71.2606	38.7057	0	23.32
gene1715	NA	567	0	3.77169	0	7.91642	19.2362	0	0	0
gene1716	NA	180	0	7.3153	9.22923	0	23.1597	0	0	0
gene1717	NA	132	0	4.98771	0	0	0	7.62385	0	0
gene1718	NA	270	0	18.9496	0	0	21.6479	0	0	0
gene1719	NA	144	0	2.28603	0	0	0	0	0	0
gene1720	NA	189	0	0	0	0	3.67614	0	0	0
gene1721	NA	240	0	14.8851	0	0	60.9642	0	0	0
gene1722	NA	291	1399.93	778.902	1518.54	420.311	1027.63	158361	123.717	818.846
gene1723	NA	186	0	4.63527	4.46576	0	1.86772	0	0	9.77937
gene1724	NA	333	0	5.71929	28.4721	0	12.7461	0	0	0
gene1725	NA	243	5.58818	48.0593	0	2.7061	43.5917	1.38045	0	0
gene1726	NA	171	3.97055	3.20847	0	0	9.48058	0	0	0
gene1727	NA	144	0	3.81005	0	0	28.9496	6.98853	0	0
gene1728	NA	231	0	66.9322	0	0	64.3578	0	0	0
gene1729	NA	198	0	2.21676	0	9.96337	2.33936	0	0	0
gene1730	NA	240	14.1451	49.617	4.61462	0	47.4166	12.5793	0	12.6317
gene1731	NA	165	0	7.98033	0	0	9.82533	2.03303	0	3.67467
gene1732	NA	255	71.8903	88.6935	19.5443	23.2088	42.3738	7.89292	0	21.3996
gene1733	NA	234	60.9326	102.135	0	8.43055	49.2933	4.30063	0	15.5467
gene1734	NA	180	0	7.3153	0	0	3.85995	0	0	0
gene1735	NA	240	0	29.7702	0	0	0	0	0	7.57901
gene1736	NA	294	0	25.9492	0	0	31.5133	451.115	0	37.1217
gene1737	NA	315	0	6.77934	2292.98	6.26269	19.0894	0	6.34949	5.77449
gene1738	NA	183	0	5.39653	0	0	3.79667	5.49917	0	0
gene1739	NA	219	0	590.314	0	0	52.6752	0	0	0
gene1740	NA	180	0	0	0	0	3.85995	0	0	0
gene1741	NA	177	0	5.57947	0	0	3.92537	0	0	0
gene1742	NA	273	0	11.9455	0	0	0	0	0	0
gene1743	NA	258	0	8.20606	0	0	13.3127	0	0	0
gene1744	NA	93	0	10.619	0	0	14.9417	0	0	19.5587
gene1745	NA	216	0	79.2491	0	0	4295.53	18.6361	0	8.42113
gene1746	NA	222	18.3504	1839.8	7.48316	0	858.291	4.5331	0	0
gene1747	NA	207	0	47.7085	8.02542	0	14011.4	9.72317	115.947	8.78726
gene1748	NA	228	0	227.805	14.5725	0	125.243	0	35.0893	7.97791
gene1749	NA	246	0	70.2511	6.7531	0	86.4381	0	32.5218	14.7883
gene1750	NA	249	0	52.8982	0	0	96.5209	0	0	0
gene1751	NA	285	7.14699	34.3338	0	0	78.9634	3.53105	0	0
gene1752	NA	153	0	6.45468	0	0	0	0	0	0
gene1753	NA	108	0	3.04804	0	0	6.43325	0	0	0
gene1754	NA	177	0	7.43929	0	0	7.85075	0	0	0
gene1755	NA	366	665.791	11.1126	95.0215	0	30.361	39.4844	204.588	591.334
gene1756	NA	234	69.6373	1021.35	99.3917	8.43055	468.286	43.0063	8.54739	108.827
gene1757	NA	273	0	149.318	18.2556	14.4524	124.088	18.4313	0	19.9886
gene1758	NA	153	0	32.2734	32.5738	0	45.4112	26.3097	0	11.8887
gene1759	NA	102	0	16.1367	0	0	20.435	19.7323	0	0
gene1760	NA	171	0	21.1759	0	0	20.3155	0	0	0
gene1761	NA	339	0	35.3337	65.2781	0	52.1654	40.6921	0	0
gene1762	NA	192	0	3.42905	0	0	10.8561	5.2414	0	0
gene1763	NA	267	0	33.5118	0	0	79.4824	0	0	0
gene1764	NA	180	0	0	0	0	0	11.1816	0	0
gene1765	NA	246	0	35.1256	0	0	34.5752	0	0	0
gene1766	NA	195	0	3.37629	0	0	7.12606	0	0	0
gene1767	NA	222	0	239.974	0	0	85.8291	0	0	0
gene1768	NA	192	0	6.8581	0	0	10.8561	0	0	0
gene1769	NA	348	0	0	0	0	14.6591	0	0	0
gene1770	NA	297	0	12.4826	0	0	7.61915	0	0	0
gene1771	NA	183	0	3.59769	0	0	0	0	0	0
gene1772	NA	204	0	0	8.14344	0	0	0	0	0
gene1773	NA	186	0	17.6983	0	0	14.9417	10.8209	0	0
gene1774	NA	171	0	1.92508	0	0	4.06311	0	0	0
gene1775	NA	252	0	38.5972	0	0	15.042	0	0	0
gene1776	NA	264	0	7.13838	0	0	23.88	0	0	0
gene1777	NA	135	0	2.43843	0	0	10.2932	0	0	0
gene1778	NA	309	0	14.4515	0	0	20.1994	0	0	0
gene1779	NA	174	0	3.78378	0	0	3.99305	0	0	0
gene1780	NA	192	0	1.71452	0	0	3.6187	0	0	0
gene1781	NA	258	0	24.6182	0	0	13.3127	0	0	0
gene1782	NA	291	0	22.5116	0	0	48.9346	0	0	0
gene1783	NA	177	0	1.85982	0	0	3.92537	0	0	0
gene1784	NA	279	0	16.1591	0	0	18.9859	0	0	0
gene1785	NA	450	15.6816	19.1866	36.5249	0	39.834	0	0	13.9769
gene1786	NA	222	0	239.974	0	0	0	0	0	0
gene1787	NA	147	0	2.23938	0	0	0	0	0	0
gene1788	NA	249	0	63.4778	0	0	0	0	0	0
gene1789	NA	186	0	0	0	0	3.8032	0	0	0
gene1790	NA	243	0	26.2142	0	0	0	0	0	0
gene1791	NA	174	0	3.78378	0	0	15.9722	0	0	0
gene1792	NA	243	0	78.6426	6.83647	0	37.3643	4.14135	0	0
gene1793	NA	135	45.2642	88.96	98.4451	73.0647	98.2773	41.5941	66.322	37.0759
gene1794	NA	294	55.4256	38.9238	5.65055	0	39.3917	1127.79	0	43.3087
gene1795	NA	291	692.963	45.0232	28.544	40.6752	73.4019	6196.72	6.87316	137.516
gene1796	NA	246	24.8401	58.5426	0	0	34.5752	0	0	0
gene1797	NA	117	0	16.8815	0	33.7222	5.93838	0	0	0
gene1798	NA	219	0	1770.94	0	0	52.6752	9.19039	0	0
gene1799	NA	135	0	17.069	24.6113	14.6129	15.4398	7.45443	0	0
gene1800	NA	216	0	3.04804	0	0	68.1829	0	0	0
gene1801	NA	192	0	1.71452	8.6524	0	14.4748	0	0	0
gene1802	NA	138	0	2.38542	0	0	5.03472	0	0	0
gene1803	NA	246	0	35.1256	0	0	51.8628	0	0	0
gene1804	NA	216	0	3.04804	0	0	68.1829	0	0	0
gene1805	NA	282	0	5.13432	0	0	9.11918	0	0	0
gene1806	NA	171	0	15.4006	0	23.0731	28.4417	0	0	0
gene1807	NA	240	0	14.8851	0	0	142.25	0	0	0
gene1808	NA	204	0	33.8871	0	0	44.2759	4.93308	0	17.833
gene1809	NA	333	0	25.7368	85.4163	0	71.014	0	0	0
gene1810	NA	246	0	163.919	0	0	224.739	0	0	0
gene1811	NA	120	50.9223	10.973	0	0	34.7396	0	0	0
gene1812	NA	189	0	13.9339	8.78974	0	40.4376	10.6492	0	0
gene1813	NA	183	0	12.5919	0	0	3.79667	0	0	0
gene1814	NA	129	0	17.8629	0	0	16.1579	0	0	0
gene1815	NA	213	9.56287	1.54549	0	0	0	0	0	25.6192
gene1816	NA	156	0	2.11018	0	0	0	12.9019	0	23.32
gene1817	NA	264	0	21.4151	0	0	0	0	0	0
gene1818	NA	381	33.4518	8.07254	0	0	0	0	0	0
gene1819	NA	225	18.1057	323.854	0	0	253.44	4.47266	0	0
gene1820	NA	159	0	8.76631	0	0	8.73951	0	0	0
gene1821	NA	192	10.6088	1.71452	0	0	10.8561	0	0	0
gene1822	NA	264	0	28.5535	0	0	35.8201	3.81192	0	0
gene1823	NA	237	0	912.724	35.0477	24.9715	556.9	93.4163	0	23.0249
gene1824	NA	213	9.56287	21.6368	23.3981	37.0469	869.685	18.8986	0	0
gene1825	NA	249	0	95.2167	0	0	80.4341	8.08312	0	0
gene1826	NA	450	0	12.7639	0	29.8456	14.2264	0	0	0
gene1827	NA	198	0	8.31284	0	0	17.5452	10.1651	0	0
gene1828	NA	147	0	13.4363	0	0	14.1794	0	0	0
gene1829	NA	282	0	82.1492	0	0	155.026	0	0	0
gene1830	NA	231	17.6354	250.996	7.19161	17.0801	303.401	0	0	0
gene1831	NA	153	0	71.0015	0	0	27.2467	0	0	0
gene1832	NA	282	0	10.2686	0	0	0	0	0	0
gene1833	NA	264	0	21.4151	0	0	23.88	3.81192	0	0
gene1834	NA	246	8.28005	70.2511	0	0	0	0	0	0
gene1835	NA	234	0	61.2813	0	0	49.2933	0	0	0
gene1836	NA	399	0	5.45269	0	0	0	0	0	0
gene1837	NA	108	0	0	0	0	6.43325	0	0	0
gene1838	NA	297	0	0	0	0	0	0	0	0
gene1839	NA	237	0	68.8848	0	0	0	0	0	0
gene1840	NA	117	17.4093	42.2037	0	0	5.93838	8.60126	0	0
gene1841	NA	120	0	8.22972	0	16.4396	5.78993	8.38623	0	0
gene1842	NA	219	0	885.471	0	0	0	0	0	0
gene1843	NA	282	0	10.2686	0	0	0	0	0	0
gene1844	NA	237	0	376.13	14.0191	16.6477	89.104	8.49239	0	0
gene1845	NA	198	10.2873	24.9385	16.7804	29.8901	28.0724	20.3303	191.928	18.3734
gene1846	NA	747	4.77146	3.73289	0	9.19274	0	0	0	0
gene1847	NA	333	0	17.1579	0	0	10.9252	0	0	138.424
gene1848	NA	267	0	53.6189	0	0	0	3.76909	0	0
gene1849	NA	288	0	4.69496	0	0	0	0	0	0
gene1850	NA	261	0	45.8105	0	0	12.5891	0	0	0
gene1851	NA	204	0	6.45468	0	0	23.8409	0	0	26.7495
gene1852	NA	279	21.9021	204.681	23.8174	35.3539	132.902	7.21396	50.1815	32.5979
gene1853	NA	735	24.5473	69.3879	39.4179	23.6429	122.103	22.5911	4.78627	61.3419
gene1854	NA	291	69.9963	990.511	142.72	13.5584	742.175	28918	130.59	125.015
gene1855	NA	399	154.916	174.486	174.974	121.479	258.942	101.13	0	114.92
gene1856	NA	357	55.2148	11.8315	0	0	27.5729	0	0	0
gene1857	NA	195	0	18.5696	17.0386	0	17.8152	0	20.5137	18.656
gene1858	NA	327	0	51.4134	0	0	45.8645	53.7269	0	0
gene1859	NA	309	0	28.903	0	0	0	0	0	0
gene1860	NA	225	0	185.06	0	0	72.4114	0	0	0
gene1861	NA	264	0	35.6919	0	0	47.7601	0	0	0
gene1862	NA	243	0	26.2142	0	0	18.6822	0	0	0
gene1863	NA	309	6.59188	10.8386	0	0	40.3987	51.7094	0	0
gene1864	NA	138	0	28.6251	0	0	30.2083	0	0	13.1809
gene1865	NA	183	0	23.385	18.1559	0	37.9667	0	76.5061	0
gene1866	NA	273	14.9223	77.6454	24.3408	14.4524	124.088	0	0	0
gene1867	NA	273	22.3834	65.7	6.08521	0	134.429	0	7.32633	0
gene1868	NA	213	0	10.8184	7.79935	18.5235	676.421	0	9.39009	17.0795
gene1869	NA	108	0	39.6246	0	0	64.3325	0	0	16.8423
gene1870	NA	231	0	200.797	28.7664	0	165.491	8.71297	0	15.7486
gene1871	NA	168	0	3.91891	0	11.7425	4.13566	0	0	0
gene1872	NA	216	0	3.04804	0	36.5324	68.1829	4.65902	0	0
gene1873	NA	168	0	7.83782	0	0	4.13566	0	0	0
gene1874	NA	177	0	11.1589	0	0	0	0	0	0
gene1875	NA	381	0	4.03627	0	0	7.93185	11.003	0	0
gene1876	NA	273	0	47.7818	0	0	0	3.68626	0	0
gene1877	NA	234	8.70466	857.938	35.497	59.0138	640.812	17.2025	76.9265	15.5467
gene1878	NA	354	0	19.364	41.0705	0	34.0584	15.6116	0	0
gene1879	NA	180	0	6.40089	0	0	23.1597	0	0	0
gene1880	NA	264	0	28.5535	0	0	35.8201	3.81192	0	0
gene1881	NA	297	13.7164	4.16087	0	0	0	0	0	0
gene1882	NA	480	89.1751	28.8855	39.9224	24.3253	17.7378	10.5675	98.2357	68.1513
gene1883	NA	282	122.791	77.0148	17.673	13.9911	100.311	14.2744	7.09251	45.1516
gene1884	NA	183	22.2611	12.5919	27.2338	0	15.1867	10.9983	0	29.8191
gene1885	NA	414	238.638	52.0349	0	0	56.734	16.1712	0	0
gene1886	NA	141	14.446	11.6734	0	0	4.9276	7.13722	0	0
gene1887	NA	264	23.1465	28.5535	0	0	35.8201	0	0	6.89001
gene1888	NA	249	6822.36	1322.45	1954.82	958.645	2364.76	994.223	1726.98	2140.39
gene1889	NA	264	0	85.6606	18.878	7.47253	23.88	3.81192	0	0
gene1890	NA	264	7.7155	114.214	62.9266	7.47253	179.1	26.6835	0	55.1201
gene1891	NA	258	63.1594	139.503	19.317	15.2926	173.065	46.8069	0	28.201
gene1892	NA	264	30.862	49.9687	0	0	59.7001	0	0	0
gene1893	NA	222	0	319.966	0	0	343.316	0	0	0
gene1894	NA	135	30.1762	4.87687	0	29.2259	15.4398	0	0	0
gene1895	NA	387	0	33.0911	0	0	49.8498	10.3256	0	0
gene1896	NA	117	0	5.62716	0	0	0	0	0	0
gene1897	NA	237	8.59448	172.212	0	0	155.932	12.7386	0	0
gene1898	NA	255	7.98781	88.6935	6.51475	7.73627	127.121	11.8394	0	28.5328
gene1899	NA	141	14.446	16.3427	0	13.9911	14.7828	0	0	0
gene1900	NA	243	16.7645	52.4284	0	0	74.7286	0	16.4616	0
gene1901	NA	174	0	7.56755	0	0	3.99305	0	0	0
gene1902	NA	186	0	0	0	0	3.73544	0	0	0
gene1903	NA	195	0	10.293	0	0	17.8152	0	0	0
gene1904	NA	258	0	106.679	0	0	106.502	0	0	0
gene1905	NA	117	0	11.2543	0	0	11.8768	0	0	0
gene1906	NA	129	0	0	0	0	10.772	7.80115	0	0
gene1907	NA	174	11.7063	15.1351	0	0	7.9861	0	0	0
gene1908	NA	243	0	26.2142	6.83647	0	56.0465	4.14135	0	0
gene1909	NA	309	0	25.2902	0	0	53.8649	0	0	0
gene1910	NA	279	43.8041	71.7206	500.165	0	61.687	133.458	28.6751	6.51958
gene1911	NA	162	0	24.3843	10.2547	0	8.57767	0	160.501	22.4563
gene1912	NA	222	9.17519	719.923	7.48316	0	128.744	4.5331	0	0
gene1913	NA	132	46.293	4.98771	0	0	0	0	0	96.4602
gene1914	NA	264	0	157.044	0	0	143.28	0	0	55.1201
gene1915	NA	147	27.7128	13.4363	0	0	37.8118	6.8459	0	12.3739
gene1916	NA	111	0	2.96566	0	0	0	0	0	0
gene1917	NA	243	0	52.4284	0	0	18.6822	0	0	0
gene1918	NA	150	0	0	0	0	4.63194	0	0	0
gene1919	NA	381	66.9036	125.124	24.6299	0	313.308	132.035	187.858	89.2517
gene1920	NA	201	70.9365	149.036	99.1798	9.81467	342.211	85.114	0	63.347
gene1921	NA	129	0	5.1037	0	0	0	0	0	0
gene1922	NA	213	0	9.27292	0	0	289.895	0	9.39009	0
gene1923	NA	279	175.216	140.045	23.8174	7.07078	56.9578	21.6419	86.0253	45.6371
gene1924	NA	285	0	0	0	0	26.3211	0	0	0
gene1925	NA	174	0	1.89189	0	0	3.99305	0	0	0
gene1926	NA	264	0	0	0	0	0	0	0	0
gene1927	NA	279	0	26.9318	0	0	9.49296	0	0	0
gene1928	NA	153	0	6.45468	0	0	4.54112	0	0	0
gene1929	NA	138	0	0	0	0	0	0	0	0
gene1930	NA	162	0	8.12811	0	0	4.28883	0	0	0
gene1931	NA	486	0	3.68336	9.63335	0	9.91885	0	0	10.9483
gene1932	NA	252	16.1658	28.9479	0	0	30.084	0	0	0
gene1933	NA	156	0	8.44073	0	0	4.45379	0	0	0
gene1934	NA	174	0	11.3513	0	0	7.9861	0	0	20.9076
gene1935	NA	171	0	7.70032	0	0	0	0	0	0
gene1936	NA	321	0	22.347	0	0	36.1901	0	0	4784.65
gene1937	NA	153	26.626	12.9094	54.2896	0	63.5756	13.1549	366.029	35.666
gene1938	NA	183	89.0444	17.9884	18.1559	43.1202	11.39	5.49917	142.083	49.6985
gene1939	NA	252	24.2487	521.062	118.662	0	496.386	71.882	111.116	108.272
gene1940	NA	279	73.0068	226.227	160.767	21.2123	218.338	43.2838	71.6878	97.7937
gene1941	NA	222	0	799.914	0	0	214.573	0	27.0282	0
gene1942	NA	222	9.17519	959.897	0	8.88625	42.9146	9.0662	0	0
gene1943	NA	207	9.84005	14.3125	0	0	2335.24	0	38.6491	8.78726
gene1944	NA	225	9.05285	277.589	7.38338	0	579.291	4.47266	0	0
gene1945	NA	363	0	45.3692	33.5955	43.6478	26.5204	27.3979	174.372	84.3274
gene1946	NA	138	0	4.77085	24.0763	0	5.03472	0	159.427	13.1809
gene1947	NA	213	9.56287	29.3642	46.7961	37.0469	966.316	18.8986	0	42.6987
gene1948	NA	198	10.2873	4.98771	0	0	3.50905	5.08257	0	18.3734
gene1949	NA	321	63.4546	57.4638	1561.13	3702.46	90.4754	319.865	515.367	4784.65
gene1950	NA	138	0	4.77085	0	0	20.1389	0	0	0
gene1951	NA	210	0	1.67164	0	0	829.086	0	0	0
gene1952	NA	207	0	3.18057	0	0	1167.62	0	0	0
gene1953	NA	165	0	0	0	0	4.21085	0	0	0
gene1954	NA	204	0	6.45468	8.14344	0	13.6234	0	0	0
gene1955	NA	135	0	2.43843	0	0	5.1466	0	0	0
gene1956	NA	126	0	2.61261	0	0	0	0	0	0
gene1957	NA	120	0	5.48648	0	0	5.78993	0	0	0
gene1958	NA	114	0	0	0	0	0	0	0	0
gene1959	NA	270	0	6.31654	0	0	0	0	0	0
gene1960	NA	222	0	239.974	0	0	42.9146	0	0	0
gene1961	NA	306	0	18.6794	0	0	6.93473	0	0	0
gene1962	NA	168	0	1.95946	0	0	0	0	0	0
gene1963	NA	105	0	0	0	0	0	0	0	0
gene1964	NA	333	0	20.0175	0	0	16.3879	0	0	0
gene1965	NA	261	0	15.2702	0	0	12.5891	0	0	0
gene1966	NA	207	0	0	0	0	0	0	0	0
gene1967	NA	147	0	0	0	0	0	0	0	0
gene1968	NA	132	0	0	0	0	0	0	0	0
gene1969	NA	438	0	7.47764	0	0	0	6.77851	0	0
gene1970	NA	102	0	6.45468	0	0	0	0	0	0
gene1971	NA	210	0	0	0	0	0	0	0	0
gene1972	NA	159	0	0	0	0	4.36975	0	0	0
gene1973	NA	138	0	0	0	0	0	0	0	0
gene1974	NA	201	0	9.82653	0	0	3.45667	0	0	0
gene1975	NA	114	0	2.88762	14.5725	0	0	0	0	0
gene1976	NA	258	0	24.6182	0	0	53.2508	0	0	0
gene1977	NA	219	27.9026	13872.4	7.58567	99.0878	1580.26	22.976	36.5313	24.9173
gene1978	NA	132	0	0	0	0	0	7.62385	0	0
gene1979	NA	180	0	10.973	0	0	7.7199	0	0	0
gene1980	NA	216	0	1.52402	0	0	0	0	0	0
gene1981	NA	195	0	6.75259	0	0	7.12606	0	0	18.656
